Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,True Label,Predicted True Label
2019-09-03,2019,9,3,Tuesday,35,2019-35,290.57,291.58,289.27,290.74,69101400,271.52,-0.0058467744188255,270.0964285714286,274.5378,-,+
2019-09-04,2019,9,4,Wednesday,35,2019-35,293.14,294.06,292.31,294.04,46887300,274.6,0.0113503942353254,270.7728571428572,274.5452,+,+
2019-09-05,2019,9,5,Thursday,35,2019-35,296.79,298.83,294.0,297.82,83258100,278.13,0.0128551108659265,271.65142857142854,274.677,+,+
2019-09-06,2019,9,6,Friday,35,2019-35,298.17,298.76,297.42,298.05,49584300,278.35,0.0007723381162192,272.265,274.81859999999995,+,+
2019-09-09,2019,9,9,Monday,36,2019-36,299.14,299.24,297.16,298.2,51260300,278.49,0.0005032385428536,272.6564285714286,274.94379999999995,+,-
2019-09-10,2019,9,10,Tuesday,36,2019-36,297.36,298.2,295.97,298.13,57947100,278.42,-0.0002348361127751,273.1928571428571,275.0396,-,-
2019-09-11,2019,9,11,Wednesday,36,2019-36,298.47,300.34,297.75,300.25,68821100,280.4,0.0071110784720995,273.7128571428572,275.1252,+,+
2019-09-12,2019,9,12,Thursday,36,2019-36,301.25,302.46,300.41,301.29,72908700,281.37,0.0034636639611451,274.3085714285714,275.2158,+,+
2019-09-13,2019,9,13,Friday,36,2019-36,301.78,302.17,300.68,301.09,62104800,281.19,-0.0006634438429548,275.39214285714286,275.2586,-,+
2019-09-16,2019,9,16,Monday,37,2019-37,299.84,301.14,299.45,300.16,58191200,280.32,-0.0030891186249553,276.2035714285714,275.29040000000003,-,-
2019-09-17,2019,9,17,Tuesday,37,2019-37,299.94,301.02,299.75,300.92,41475500,281.03,0.0025322541242212,277.1407142857143,275.367,+,+
2019-09-18,2019,9,18,Wednesday,37,2019-37,300.49,301.22,298.24,301.1,73375800,281.2,0.0005979094669941,277.9557142857143,275.44,+,+
2019-09-19,2019,9,19,Thursday,37,2019-37,301.53,302.63,300.71,301.08,76560500,281.18,-6.64188044224856e-05,278.5228571428571,275.4862,-,+
2019-09-20,2019,9,20,Friday,37,2019-37,300.36,300.67,297.41,298.28,89565000,279.85,-0.0047248396563097,279.00357142857143,275.4926,-,+
2019-09-23,2019,9,23,Monday,38,2019-38,297.55,299.0,297.27,298.21,43476800,279.78,-0.0002346754069443,279.5935714285714,275.4726,-,+
2019-09-24,2019,9,24,Tuesday,38,2019-38,299.41,299.84,294.81,295.87,94869400,277.59,-0.0078468920188469,279.8071428571429,275.407,-,+
2019-09-25,2019,9,25,Wednesday,38,2019-38,295.96,298.11,294.33,297.62,71854000,279.23,0.0059150039341377,279.8857142857143,275.3924,+,-
2019-09-26,2019,9,26,Thursday,38,2019-38,297.63,297.86,295.45,297.0,56179700,278.65,-0.0020831001776646,279.90714285714284,275.4042,-,+
2019-09-27,2019,9,27,Friday,38,2019-38,297.83,297.95,293.69,295.4,84746600,277.15,-0.0053876105000633,279.81142857142856,275.3656,-,+
2019-09-30,2019,9,30,Monday,39,2019-39,295.97,297.55,295.92,296.77,51662400,278.43,0.0046379640703133,279.8121428571429,275.3836,+,+
2019-10-01,2019,10,1,Tuesday,39,2019-39,297.74,298.46,293.0,293.24,88242400,275.12,-0.0118944186075569,279.435,275.32179999999994,-,+
2019-10-02,2019,10,2,Wednesday,39,2019-39,291.5,291.51,286.64,288.06,122539500,270.26,-0.0176651133589271,278.64142857142855,275.123,-,+
2019-10-03,2019,10,3,Thursday,39,2019-39,287.81,290.45,284.82,290.42,85278800,272.48,0.0081929413061279,278.01928571428573,274.9424,+,+
2019-10-04,2019,10,4,Friday,39,2019-39,291.14,294.63,291.08,294.35,65091200,276.16,0.0135322146947427,277.72214285714284,274.86220000000003,+,+
2019-10-07,2019,10,7,Monday,40,2019-40,293.47,295.26,292.77,293.08,59610500,274.97,-0.0043148117411148,277.2892857142857,274.7206,-,+
2019-10-08,2019,10,8,Tuesday,40,2019-40,291.04,291.85,288.49,288.53,95708100,270.7,-0.0155246559251199,276.5392857142857,274.504,-,+
2019-10-09,2019,10,9,Wednesday,40,2019-40,290.75,292.3,290.06,291.27,62359400,273.27,0.0094965631072536,275.9742857142857,274.3526,+,-
2019-10-10,2019,10,10,Thursday,40,2019-40,291.18,294.21,291.0,293.24,55296300,275.12,0.0067635590849624,275.6364285714285,274.2996,+,+
2019-10-11,2019,10,11,Friday,40,2019-40,296.27,298.74,296.14,296.28,98720400,277.97,0.0103666375675666,275.50714285714287,274.352,+,+
2019-10-14,2019,10,14,Monday,41,2019-41,295.93,296.67,295.57,295.95,40394800,277.66,-0.0011136694915709,275.51214285714286,274.4396,-,+
2019-10-15,2019,10,15,Tuesday,41,2019-41,297.1,299.7,296.97,298.88,46754500,280.41,0.0099002218281882,275.5964285714286,274.74659999999994,+,+
2019-10-16,2019,10,16,Wednesday,41,2019-41,298.37,299.16,297.92,298.4,48928200,279.96,-0.0016060187885805,275.69,274.9702,-,+
2019-10-17,2019,10,17,Thursday,41,2019-41,299.68,300.24,298.52,299.28,45736600,280.79,0.002949049592628,275.95,275.2074,+,+
2019-10-18,2019,10,18,Friday,41,2019-41,298.69,299.4,297.03,297.97,64304000,279.56,-0.004377200949868,276.0307142857143,275.31440000000003,-,+
2019-10-21,2019,10,21,Monday,42,2019-42,299.42,300.21,298.94,299.99,39048600,281.45,0.0067791536848691,276.48285714285714,275.4966,+,+
2019-10-22,2019,10,22,Tuesday,42,2019-42,300.58,300.9,298.91,299.01,48594700,280.53,-0.0032665111371049,277.2164285714286,275.7266,-,+
2019-10-23,2019,10,23,Wednesday,42,2019-42,298.73,299.94,298.5,299.88,34352200,281.35,0.0029097450350599,277.85,275.8894,+,+
2019-10-24,2019,10,24,Thursday,42,2019-42,300.91,301.07,299.46,300.37,35453100,281.81,0.0016339624696262,278.25357142857143,276.223,+,+
2019-10-25,2019,10,25,Friday,42,2019-42,299.74,302.2,299.68,301.6,45205400,282.96,0.0040945944336212,278.82428571428574,276.5656,+,-
2019-10-28,2019,10,28,Monday,43,2019-43,302.94,303.85,302.91,303.3,42147000,284.56,0.0056367536397314,279.81428571428575,276.8616,+,+
2019-10-29,2019,10,29,Tuesday,43,2019-43,303.0,304.23,302.86,303.21,44284900,284.48,-0.0002967468523062,280.615,277.091,-,+
2019-10-30,2019,10,30,Wednesday,43,2019-43,303.43,304.55,301.99,304.14,49643900,285.35,0.0030669367610707,281.3457142857143,277.3798,+,-
2019-10-31,2019,10,31,Thursday,43,2019-43,304.13,304.13,301.73,303.33,69053800,284.59,-0.0026629183249079,281.81857142857143,277.60920000000004,-,+
2019-11-01,2019,11,1,Friday,43,2019-43,304.92,306.19,304.74,306.14,71141500,287.22,0.0092637621095743,282.50142857142856,277.893,+,+
2019-11-04,2019,11,4,Monday,44,2019-44,307.85,308.0,306.96,307.37,60606900,288.38,0.0040178470396121,283.07071428571425,278.3402,+,+
2019-11-05,2019,11,5,Tuesday,44,2019-44,307.59,307.92,306.71,307.03,42933200,288.06,-0.001106187666489,283.6492857142857,278.7222,-,+
2019-11-06,2019,11,6,Wednesday,44,2019-44,307.03,307.4,306.06,307.1,46487100,288.12,0.0002280933209974,284.17285714285714,279.1264,+,+
2019-11-07,2019,11,7,Thursday,44,2019-44,308.57,309.65,307.66,308.18,54272300,289.14,0.0035167930761872,284.85714285714283,279.5134,+,+
2019-11-08,2019,11,8,Friday,44,2019-44,307.8,309.0,307.03,308.94,49032100,289.85,0.0024657830644969,285.45714285714286,279.8456,+,+
2019-11-11,2019,11,11,Monday,45,2019-45,307.42,308.54,307.27,308.35,35797300,289.3,-0.0019095926788383,286.0835714285714,280.16920000000005,-,+
2019-11-12,2019,11,12,Tuesday,45,2019-45,308.75,309.99,308.15,309.0,46484600,289.91,0.0021078726120025,286.695,280.53700000000003,+,+
2019-11-13,2019,11,13,Wednesday,45,2019-45,307.91,309.54,307.66,309.1,53917700,290.0,0.0003235897791105,287.28000000000003,280.845,+,+
2019-11-14,2019,11,14,Thursday,45,2019-45,308.79,309.64,308.09,309.55,51219900,290.42,0.0014558934271278,287.8128571428571,281.0908,+,+
2019-11-15,2019,11,15,Friday,45,2019-45,311.02,311.84,310.26,311.79,62023600,292.52,0.0072365198840635,288.38142857142856,281.37420000000003,+,+
2019-11-18,2019,11,18,Monday,46,2019-46,311.53,312.28,311.03,312.02,49228000,292.74,0.0007373669573222,288.9714285714286,281.6592,+,+
2019-11-19,2019,11,19,Tuesday,46,2019-46,312.68,312.69,311.22,311.93,67804700,292.66,-0.00028855798775,289.49357142857144,281.944,-,+
2019-11-20,2019,11,20,Wednesday,46,2019-46,311.28,311.85,309.06,310.77,79406200,291.57,-0.0037186548398823,289.9921428571429,282.1674,-,+
2019-11-21,2019,11,21,Thursday,46,2019-46,310.89,311.01,309.39,310.27,54664700,291.1,-0.0016086292613525,290.26928571428573,282.362,-,+
2019-11-22,2019,11,22,Friday,46,2019-46,311.09,311.24,309.85,310.96,44850200,291.75,0.0022236717516213,290.51000000000005,282.5732,+,+
2019-11-25,2019,11,25,Monday,47,2019-47,311.98,313.37,311.98,313.37,48647200,294.01,0.0077500494511524,290.935,282.847,+,+
2019-11-26,2019,11,26,Tuesday,47,2019-47,313.41,314.28,313.06,314.08,37569000,294.67,0.0022659263325863,291.4028571428572,283.1198,+,+
2019-11-27,2019,11,27,Wednesday,47,2019-47,314.61,315.48,314.37,315.48,44444600,295.99,0.0044575008810712,291.89214285714286,283.41560000000004,+,+
2019-11-29,2019,11,29,Friday,47,2019-47,314.86,315.13,314.06,314.31,36592700,294.89,-0.003708874202229,292.25214285714287,283.6898,-,+
2019-12-02,2019,12,2,Monday,48,2019-48,314.59,314.66,311.17,311.64,75767800,292.38,-0.0084946301990452,292.47214285714284,283.9404,-,+
2019-12-03,2019,12,3,Tuesday,48,2019-48,308.65,309.64,307.13,309.55,73941700,290.42,-0.0067065065764032,292.50857142857143,284.1532,-,-
2019-12-04,2019,12,4,Wednesday,48,2019-48,310.7,312.12,310.32,311.46,49080000,292.22,0.0061702767303963,292.6671428571429,284.4458,+,+
2019-12-05,2019,12,5,Thursday,48,2019-48,312.23,312.25,310.58,312.02,40709000,292.74,0.0017978528321429,292.8328571428571,284.716,+,+
2019-12-06,2019,12,6,Friday,48,2019-48,314.12,315.31,314.11,314.87,48927000,295.41,0.0091338819410027,293.0392857142857,285.0512,+,+
2019-12-09,2019,12,9,Monday,49,2019-49,314.44,315.18,313.8,313.88,34838500,294.49,-0.0031437552110542,293.1642857142857,285.398,-,+
2019-12-10,2019,12,10,Tuesday,49,2019-49,313.82,314.55,312.81,313.53,52649800,294.16,-0.0011150593007396,293.2714285714286,285.7126,-,+
2019-12-11,2019,12,11,Wednesday,49,2019-49,314.03,314.7,313.44,314.42,53429100,294.99,0.002838483150293,293.5157142857143,286.11,+,+
2019-12-12,2019,12,12,Thursday,49,2019-49,314.43,317.99,314.17,317.13,96389600,297.54,0.0086192136793445,293.9757142857143,286.6556,+,+
2019-12-13,2019,12,13,Friday,49,2019-49,316.87,318.67,316.02,317.32,81503900,297.71,0.0005987921384069,294.40142857142854,287.16020000000003,+,+
2019-12-16,2019,12,16,Monday,50,2019-50,319.22,320.15,317.25,319.5,82749700,299.76,0.0068703029532677,294.8121428571429,287.6322,+,-
2019-12-17,2019,12,17,Tuesday,50,2019-50,319.92,320.25,319.48,319.57,61097700,299.82,0.0002189872871314,295.18,288.1292,+,+
2019-12-18,2019,12,18,Wednesday,50,2019-50,320.0,320.25,319.53,319.59,48133000,299.84,6.269950478587916e-05,295.455,288.712,+,+
2019-12-19,2019,12,19,Thursday,50,2019-50,319.8,320.98,319.52,320.9,85310500,301.07,0.0040990284730524,295.8964285714286,289.26800000000003,+,+
2019-12-20,2019,12,20,Friday,50,2019-50,320.46,321.97,319.39,320.73,147142100,302.39,0.004383951433319,296.6114285714286,289.8134,+,+
2019-12-23,2019,12,23,Monday,51,2019-51,321.59,321.65,321.06,321.22,52990000,302.85,0.0015279380032595,297.4992857142857,290.31100000000004,+,+
2019-12-24,2019,12,24,Tuesday,51,2019-51,321.47,321.52,320.9,321.23,20270000,302.86,3.123765923529476e-05,298.25928571428574,290.81500000000005,+,-
2019-12-26,2019,12,26,Thursday,51,2019-51,321.65,322.95,321.64,322.94,30911200,304.48,0.0053231339180102,299.09785714285715,291.2964,+,+
2019-12-27,2019,12,27,Friday,51,2019-51,323.74,323.8,322.28,322.86,42528800,304.4,-0.0002478686851242,299.73999999999995,291.78520000000003,-,+
2019-12-30,2019,12,30,Monday,52,2019-52,322.95,323.1,320.55,321.08,49729100,302.72,-0.0055132123805865,300.3278571428572,292.2238,-,+
2019-12-31,2019,12,31,Tuesday,52,2019-52,320.53,322.13,320.15,321.86,57077300,303.46,0.0024292329765176,300.9921428571429,292.7018,+,-
2020-01-02,2020,1,2,Thursday,0,2020-00,323.54,324.89,322.53,324.87,59151200,306.3,0.0093519618322737,301.8,293.1988,+,-
2020-01-03,2020,1,3,Friday,0,2020-00,321.16,323.64,321.1,322.41,77709700,303.98,-0.0075722235695023,302.25999999999993,293.6678,-,
2020-01-06,2020,1,6,Monday,1,2020-01,320.49,323.73,320.36,323.64,55653900,305.14,0.0038153010004735,302.7907142857143,294.1436,+,
2020-01-07,2020,1,7,Tuesday,1,2020-01,323.02,323.54,322.24,322.73,40496400,304.28,-0.0028118697608735,303.11357142857145,294.593,-,
2020-01-08,2020,1,8,Wednesday,1,2020-01,322.94,325.78,322.67,324.45,68296000,305.9,0.0053295849685623,303.54785714285714,295.0518,+,
2020-01-09,2020,1,9,Thursday,1,2020-01,326.16,326.73,325.52,326.65,48473300,307.97,0.0067804242920459,304.12857142857143,295.52,+,
2020-01-10,2020,1,10,Friday,1,2020-01,327.29,327.46,325.2,325.71,53029300,307.09,-0.0028776197090789,304.5585714285714,295.9722,-,
2020-01-13,2020,1,13,Monday,2,2020-02,326.39,327.96,325.92,327.95,47086800,309.2,0.0068773245653175,305.045,296.4492,+,
2020-01-14,2020,1,14,Tuesday,2,2020-02,327.47,328.62,326.84,327.45,62832800,308.73,-0.0015245999787995,305.46500000000003,296.932,-,
2020-01-15,2020,1,15,Wednesday,2,2020-02,327.35,329.02,327.26,328.19,72056600,309.43,0.0022598968347506,305.9342857142857,297.37620000000004,+,
2020-01-16,2020,1,16,Thursday,2,2020-02,329.7,330.92,329.45,330.92,54050300,312.0,0.0083182656552707,306.4714285714286,297.84860000000003,+,
2020-01-17,2020,1,17,Friday,2,2020-02,331.7,332.18,330.85,331.95,95846000,312.97,0.003112604041201,307.0835714285714,298.34680000000003,+,
2020-01-21,2020,1,21,Tuesday,3,2020-03,330.9,332.18,330.82,331.3,77742400,312.36,-0.0019579898075319,307.7721428571429,298.83160000000004,-,
2020-01-22,2020,1,22,Wednesday,3,2020-03,332.24,332.95,331.17,331.34,48914900,312.4,0.0001207581265529,308.4107142857143,299.2968,+,
2020-01-23,2020,1,23,Thursday,3,2020-03,330.63,332.17,329.41,331.72,51963000,312.75,0.0011466729291798,308.87142857142857,299.7548,+,
2020-01-24,2020,1,24,Friday,3,2020-03,332.44,332.53,327.36,328.77,87578400,309.97,-0.0088930760291209,309.2992857142857,300.1682,-,
2020-01-27,2020,1,27,Monday,4,2020-04,323.03,325.12,322.66,323.5,84062500,305.0,-0.0160294633220214,309.2892857142857,300.47,-,
2020-01-28,2020,1,28,Tuesday,4,2020-04,325.06,327.85,323.6,326.89,63834000,308.2,0.0104793134765948,309.56928571428574,300.834,+,
2020-01-29,2020,1,29,Wednesday,4,2020-04,328.38,328.63,326.4,326.62,53888900,307.95,-0.0008262129730289,309.71571428571434,301.1846,-,
2020-01-30,2020,1,30,Thursday,4,2020-04,324.36,327.91,323.54,327.68,75491800,308.94,0.0032455476289317,309.785,301.513,+,
2020-01-31,2020,1,31,Friday,4,2020-04,327.0,327.17,320.73,321.73,113845600,303.33,-0.0181578559266625,309.51642857142855,301.7248,-,
2020-02-03,2020,2,3,Monday,5,2020-05,323.35,326.16,323.22,324.12,69083000,305.59,0.0074284111474056,309.25857142857143,301.9834,+,
2020-02-04,2020,2,4,Tuesday,5,2020-05,328.07,330.01,327.72,329.06,62573200,310.25,0.0152412060823414,309.3671428571429,302.357,+,
2020-02-05,2020,2,5,Wednesday,5,2020-05,332.27,333.09,330.67,332.86,65951100,313.83,0.0115478554769612,309.68142857142857,302.8116,+,
2020-02-06,2020,2,6,Thursday,5,2020-05,333.91,334.19,332.8,333.98,50359700,314.88,0.0033651878387639,309.88714285714286,303.2742,+,
2020-02-07,2020,2,7,Friday,5,2020-05,332.82,333.99,331.6,332.2,64139400,313.21,-0.0053296463614105,309.9042857142857,303.6582,-,
2020-02-10,2020,2,10,Monday,6,2020-06,331.23,334.75,331.19,334.68,42070000,315.54,0.0074650635706943,310.13142857142856,304.07559999999995,+,
2020-02-11,2020,2,11,Tuesday,6,2020-06,336.16,337.02,334.68,335.26,54864500,316.09,0.0017331163327258,310.395,304.4776,+,
2020-02-12,2020,2,12,Wednesday,6,2020-06,336.83,337.65,336.43,337.42,43992700,318.13,0.006442854555404,310.7792857142857,304.9424,+,
2020-02-13,2020,2,13,Thursday,6,2020-06,335.86,338.12,335.56,337.06,54501900,317.79,-0.0010669189975182,311.3378571428571,305.45059999999995,-,
2020-02-14,2020,2,14,Friday,6,2020-06,337.51,337.73,336.2,337.6,64582200,318.3,0.0016021838253377,312.28785714285715,306.0082,+,
2020-02-18,2020,2,18,Tuesday,7,2020-07,336.51,337.67,335.21,336.73,57226200,317.48,-0.0025772842513176,312.9507142857143,306.5134,-,
2020-02-19,2020,2,19,Wednesday,7,2020-07,337.79,339.08,337.48,338.34,48814700,319.0,0.0047812717183066,313.74000000000007,307.03860000000003,+,
2020-02-20,2020,2,20,Thursday,7,2020-07,337.74,338.64,333.68,336.95,74163400,317.68,-0.0041079784135014,314.36428571428576,307.48400000000004,-,
2020-02-21,2020,2,21,Friday,7,2020-07,335.47,335.81,332.58,333.48,113788200,314.41,-0.0102982836514122,315.1557142857143,307.8824,-,
2020-02-24,2020,2,24,Monday,8,2020-08,323.14,333.56,321.24,322.42,161088400,303.99,-0.0331655259608999,315.0414285714286,308.07899999999995,-,
2020-02-25,2020,2,25,Tuesday,8,2020-08,323.94,324.61,311.69,312.65,218913200,294.77,-0.0303022028328102,313.9357142857143,308.0746,-,
2020-02-26,2020,2,26,Wednesday,8,2020-08,314.18,318.11,310.7,311.5,194773800,293.69,-0.003678273206592,312.4971428571429,307.99760000000003,-,
2020-02-27,2020,2,27,Thursday,8,2020-08,305.46,311.56,297.51,297.51,284353500,280.5,-0.0449114642167508,310.0414285714286,307.6534,-,
2020-02-28,2020,2,28,Friday,8,2020-08,288.7,297.89,285.54,296.26,384975800,279.32,-0.004201639530466,307.62071428571426,307.2446,-,
2020-03-02,2020,3,2,Monday,9,2020-09,298.21,309.16,294.46,309.09,238703600,291.42,0.0433064530138505,305.8978571428571,307.0766,+,
2020-03-03,2020,3,3,Tuesday,9,2020-09,309.5,313.84,297.57,300.24,300139100,283.07,-0.0286324421143286,303.5392857142857,306.7412,-,
2020-03-04,2020,3,4,Wednesday,9,2020-09,306.12,313.1,303.33,312.86,176613400,294.97,0.0420332497030968,301.88500000000005,306.6192,+,
2020-03-05,2020,3,5,Thursday,9,2020-09,304.98,308.47,300.01,302.46,186366800,285.17,-0.0332417650064009,299.555,306.2748,-,
2020-03-06,2020,3,6,Friday,9,2020-09,293.15,298.78,290.23,297.46,228667200,280.45,-0.0165311853519013,296.8514285714286,305.8268,-,
2020-03-09,2020,3,9,Monday,10,2020-10,275.3,284.19,273.45,274.23,309417300,258.55,-0.0780942834204546,292.64214285714286,304.9406,-,
2020-03-10,2020,3,10,Tuesday,10,2020-10,284.64,288.52,273.5,288.42,276444100,271.93,0.0517445902417201,289.28000000000003,304.2896,+,
2020-03-11,2020,3,11,Wednesday,10,2020-10,280.7,281.94,270.88,274.36,255316300,258.67,-0.0487486785371995,285.065,303.375,-,
2020-03-12,2020,3,12,Thursday,10,2020-10,256.0,266.66,247.68,248.11,392220700,233.92,-0.0956768250304588,279.3157142857143,301.999,-,
2020-03-13,2020,3,13,Friday,10,2020-10,263.09,271.48,248.52,269.32,329566100,253.92,0.0854862707878765,275.73928571428576,301.0082,+,
2020-03-16,2020,3,16,Monday,11,2020-11,241.18,256.9,237.36,239.85,297240000,226.14,-0.1094236984535718,270.83714285714285,299.405,-,
2020-03-17,2020,3,17,Tuesday,11,2020-11,245.04,256.17,237.07,252.8,262070500,238.35,0.0539919706203895,266.88428571428574,298.0924,+,
2020-03-18,2020,3,18,Wednesday,11,2020-11,236.25,248.37,228.02,240.0,327597100,226.28,-0.0506329640666829,263.0114285714286,296.5152,-,
2020-03-19,2020,3,19,Thursday,11,2020-11,239.25,247.38,232.22,240.51,289322000,226.76,0.0021248416989563,259.25714285714287,294.9648,+,
2020-03-20,2020,3,20,Friday,11,2020-11,242.53,244.47,228.5,228.8,347158800,216.99,-0.043094102961809,253.94071428571428,293.1866,-,
2020-03-23,2020,3,23,Monday,12,2020-12,228.19,229.68,218.26,222.95,326025200,211.44,-0.0255679942280246,248.8242857142857,291.256,-,
2020-03-24,2020,3,24,Tuesday,12,2020-12,234.42,244.1,233.8,243.15,235494500,230.6,0.0906032952517985,244.22642857142856,289.7262,+,
2020-03-25,2020,3,25,Wednesday,12,2020-12,244.87,256.35,239.75,246.79,299430300,234.05,0.0149700347193479,240.575,288.2232,+,
2020-03-26,2020,3,26,Thursday,12,2020-12,249.52,262.8,249.05,261.2,257632800,247.71,0.0583897896509808,238.23642857142855,287.0028,+,
2020-03-27,2020,3,27,Friday,12,2020-12,253.27,260.81,251.05,253.42,224341200,240.34,-0.0297856311717814,236.93571428571428,285.621,-,
2020-03-30,2020,3,30,Monday,13,2020-13,255.7,262.43,253.53,261.65,171369500,248.14,0.0324756001745962,235.23642857142855,284.3438,+,
2020-03-31,2020,3,31,Tuesday,13,2020-13,260.56,263.33,256.22,257.75,194881100,244.44,-0.0149054220183622,234.22,282.9732,-,
2020-04-01,2020,4,1,Wednesday,13,2020-13,247.98,257.66,243.9,246.15,189554600,233.44,-0.0450045949553994,234.18571428571428,281.3948,-,
2020-04-02,2020,4,2,Thursday,13,2020-13,245.19,252.68,244.59,251.83,177660400,238.83,0.0230752386791626,233.1078571428571,279.9234,+,
2020-04-03,2020,4,3,Friday,13,2020-13,250.76,253.32,245.22,248.19,135561200,235.38,-0.0144542453032407,233.76785714285717,278.376,-,
2020-04-06,2020,4,6,Monday,14,2020-14,257.84,267.0,248.17,264.86,188061200,251.18,0.0671664083941674,234.6842857142857,277.2002,+,
2020-04-07,2020,4,7,Tuesday,14,2020-14,274.21,275.03,264.89,265.13,201427200,251.44,0.0010192175169825,236.48142857142852,276.129,+,
2020-04-08,2020,4,8,Wednesday,14,2020-14,267.96,276.0,265.25,274.03,153774500,259.88,0.0335686187503587,238.84714285714287,275.1626,+,
2020-04-09,2020,4,9,Thursday,14,2020-14,277.58,281.2,275.47,278.2,189999200,263.84,0.0152171401086358,242.19357142857143,274.2804,+,
2020-04-13,2020,4,13,Monday,15,2020-15,277.14,277.51,271.41,275.66,114839100,261.43,-0.0091299651675149,245.76428571428573,273.3302,-,
2020-04-14,2020,4,14,Tuesday,15,2020-15,280.98,284.9,275.51,283.79,134143400,269.14,0.0294928608666884,248.51714285714283,272.6464,+,
2020-04-15,2020,4,15,Wednesday,15,2020-15,277.57,283.94,275.46,277.76,121775000,263.42,-0.0212480985860794,250.615,271.803,-,
2020-04-16,2020,4,16,Thursday,15,2020-15,279.15,280.03,275.76,279.1,131798300,264.69,0.0048245387412406,251.82785714285717,270.8918,+,
2020-04-17,2020,4,17,Friday,15,2020-15,285.38,287.3,282.4,286.64,146684800,271.84,0.0270150518542431,254.07785714285717,270.052,+,
2020-04-20,2020,4,20,Monday,16,2020-16,282.61,286.79,281.35,281.59,100109300,267.05,-0.0176179807471343,255.42857142857144,269.0954,-,
2020-04-21,2020,4,21,Tuesday,16,2020-16,276.73,278.04,272.02,273.04,126385700,258.94,-0.0303630807318158,256.4642857142857,268.01,-,
2020-04-22,2020,4,22,Wednesday,16,2020-16,278.35,281.0,276.91,279.1,92951600,264.69,0.0221947437527305,258.69642857142856,266.993,+,
2020-04-23,2020,4,23,Thursday,16,2020-16,280.49,283.94,278.75,279.08,104709700,264.67,-7.19445197069346e-05,260.5421428571429,265.9646,-,
2020-04-24,2020,4,24,Friday,16,2020-16,280.73,283.7,278.5,282.97,85063200,268.36,0.0139387546660645,262.8978571428571,264.9692,+,
2020-04-27,2020,4,27,Monday,17,2020-17,285.12,288.27,284.62,287.05,77896600,272.23,0.014418419368694,264.40142857142854,264.05800000000005,+,
2020-04-28,2020,4,28,Tuesday,17,2020-17,291.02,291.4,285.4,285.73,105270000,270.98,-0.0045987832612495,265.79714285714283,263.1116,-,
2020-04-29,2020,4,29,Wednesday,17,2020-17,291.53,294.88,290.41,293.21,118745600,278.07,0.0261787422094785,267.0964285714286,262.3234,+,
2020-04-30,2020,4,30,Thursday,17,2020-17,291.71,293.32,288.59,290.48,122901700,275.48,-0.0093105326470607,267.92785714285714,261.453,-,
2020-05-01,2020,5,1,Friday,17,2020-17,285.31,290.66,281.52,282.79,125180000,268.19,-0.0264737047046109,268.4107142857143,260.4632,-,
2020-05-04,2020,5,4,Monday,18,2020-18,280.74,283.9,279.13,283.57,80873200,268.93,0.0027584152374762,268.3957142857143,259.5536,+,
2020-05-05,2020,5,5,Tuesday,18,2020-18,286.64,289.25,283.71,286.19,79569900,271.41,0.0092390622244604,268.9664285714286,258.902,+,
2020-05-06,2020,5,6,Wednesday,18,2020-18,288.04,288.46,283.78,284.25,73632600,269.57,-0.0067784127483857,269.315,258.398,-,
2020-05-07,2020,5,7,Thursday,18,2020-18,287.75,289.78,287.13,287.68,75250400,272.83,0.0120667150437148,269.38571428571424,257.9808,+,
2020-05-08,2020,5,8,Friday,18,2020-18,291.09,292.95,289.86,292.44,76452400,277.34,0.0165462338841921,270.1207142857143,257.9176,+,
2020-05-11,2020,5,11,Monday,19,2020-19,290.34,294.0,289.88,292.5,79514200,277.4,0.0002052178593896,271.43928571428575,257.8792,+,
2020-05-12,2020,5,12,Tuesday,19,2020-19,293.79,294.24,286.52,286.67,95870800,271.87,-0.0199318618472991,271.95214285714286,257.4882,-,
2020-05-13,2020,5,13,Wednesday,19,2020-19,286.06,287.19,278.96,281.6,144721100,267.06,-0.0176856230479519,272.1228571428572,257.168,-,
2020-05-14,2020,5,14,Thursday,19,2020-19,278.95,285.11,272.99,284.97,121977900,270.26,0.0119673803267681,272.25857142857143,256.6738,+,
2020-05-15,2020,5,15,Friday,19,2020-19,282.37,286.33,281.34,286.28,111146300,271.5,0.0045968925327173,272.2064285714286,256.4004,+,
2020-05-18,2020,5,18,Monday,20,2020-20,293.05,296.75,292.7,295.0,119703800,279.77,0.0304595955656139,272.8342857142857,256.3868,+,
2020-05-19,2020,5,19,Tuesday,20,2020-20,294.35,296.21,291.95,291.97,95189300,276.9,-0.0102710053616831,272.7507142857143,256.7538,-,
2020-05-20,2020,5,20,Wednesday,20,2020-20,295.82,297.87,295.57,296.93,85861700,281.6,0.0169881998805725,273.1878571428571,256.9472,+,
2020-05-21,2020,5,21,Thursday,20,2020-20,296.79,297.67,293.69,294.88,78293900,279.65,-0.0069043007283604,274.00642857142856,257.3668,-,
2020-05-22,2020,5,22,Friday,20,2020-20,294.57,295.63,293.22,295.44,63958200,280.19,0.0018993361653685,274.81071428571425,258.29220000000004,+,
